,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,23.251948041115277,104.65955944583605,23.518,11480.058
1,2,10.160889933309617,49.20054282055721,70.956,26711.248
2,3,8.66666459332685,25.992369981895337,66.773,12123.03
3,4,7.736044457019527,18.403176109947758,69.317,23473.787
4,5,6.0347913976322545,12.245474974982747,67.205,12135.51
5,6,11.067030685821214,34.78663591092256,67.301,11243.993
6,7,7.734156777758004,24.833381685355,70.115,13291.095
7,8,9.17566691575478,23.32006526164505,74.31,11292.495
8,9,8.07734518799266,23.928600950604267,64.779,13058.484
9,10,6.201097744378782,10.86342627255888,65.398,11223.638
10,11,2.074371704272528,1.7472461707661335,64.939,11194.358
11,12,7.792204580595662,24.218586970020667,69.726,12403.6
12,13,10.828475557368725,20.085352475343544,68.759,11230.28
13,14,4.24230579630204,3.935888217857508,65.351,11122.139
14,15,3.373505960767943,1.7738521904120716,66.299,11121.736
15,16,3.561120635015495,2.1325521904545606,64.947,11156.814
16,17,3.6165103667321987,2.2867415807573455,65.75,11122.144
17,18,3.4663520785954334,2.0330359378779717,66.622,11583.759
18,19,3.4516631608970587,1.8131069274374358,67.174,11233.06
19,20,3.3582134394726624,1.5824183821695414,66.427,11111.142
20,21,3.519224253740414,2.083749484651905,65.576,11140.409
21,22,1.9523961667904484,0.5884352666334036,72.753,11126.444
22,23,2.5330107141117417,0.886595962200154,65.287,11122.375
23,24,2.762132444256847,1.0065005707522021,69.377,11251.819
24,25,2.8934026601710534,1.1000751045760897,67.618,11203.97
25,26,3.0533811123864125,1.240334822681458,64.974,11135.095
26,27,3.4321368073855134,2.0297733988591564,67.279,11360.493
27,28,1.979370485236878,0.6055976104128137,65.437,11140.853
28,29,2.496946607324077,0.866373687185876,66.459,11146.326
29,30,2.6989956288766064,0.9848841322553696,64.854,11117.334
30,31,2.9477983116977797,1.1664401806367626,65.425,11120.341
31,32,3.165651841614072,1.328433340380761,65.667,11173.216
32,33,3.0156441659212874,1.2538835856058241,68.046,11156.278
33,34,3.1591209031421505,1.8952055851817708,65.791,11140.995
34,35,2.347764124906492,0.7791385561014057,64.999,11176.334
35,36,2.724288226338584,1.0309242801165597,59.558,11135.175
36,37,2.8403919286234105,1.1126941972458806,59.701,11161.339
37,38,2.8802545168507763,1.1451811920799388,59.861,11128.454
38,39,2.9087744535341207,1.1740208085527233,59.521,11131.181
39,40,2.9079012153778976,1.1735597415808514,60.339,11148.766
40,41,3.1655174010265505,1.8689498959528947,59.39,11098.304
41,42,2.3022745710346575,0.7328971547082276,61.944,11142.23
42,43,2.3181104773448804,0.8365155576167417,59.86,11116.201
43,44,2.9817700930357987,1.1564257063726089,59.776,11130.693
